YEAR,ID,ARCHITECTURE,TECHNOLOGY,VENUE,ENOB,FS_HZ,P_W,P_W_PRED,AREA_MM2,AREA_UM2_PRED,FOMW_DERIVED_FJ,FOMA_DERIVED_UM2
2014,11.3,SAR,0.18,ISSCC,9.55,4000.0,3.1e-08,5.996895010593284e-08,0.12,1499223752.6483212,10.33868358383453,0.0006403313703536226
2014,11.4,"Pipe, SAR, TI",0.028,ISSCC,10.67109634551495,80000000.0,0.0015,0.0026087956958692616,0.1369,163049.73099182884,11.499558990955741,6.716969070343854
2014,11.5,Pipe,0.065,ISSCC,9.059800664451828,100000000.0,0.00246,0.0010673374560991285,0.1,42693.498243965136,46.09601182723842,18.73821618993432
2014,11.6,Pipe,0.13,ISSCC,11.85049833887043,48000000.0,0.0216,0.003545085358714127,0.9625000000000001,615466.2081100914,121.85884295792954,12.510841210347433
2014,22.1,"SAR, TI",0.032,ISSCC,5.18936877076412,90000000000.0,0.667,0.06567924679257627,0.45,3.2434195946951245,203.10829754381137,1109939.64699729
2014,22.2,"Flash, TI",0.032,ISSCC,4.807308970099668,20000000000.0,0.0695,0.011199643269216283,0.25,11.199643269216283,124.11109591504588,178577.11642452644
2014,22.3,"SAR, TI",0.028,ISSCC,5.313953488372094,10000000000.0,0.032,0.007955901383333705,0.009,31.82360553333482,80.44343050062109,2262.471482829968
2014,22.4,"SAR, TI",0.065,ISSCC,8.245847176079735,1000000000.0,0.0189,0.006071239079785356,0.78,2428.4956319141425,62.26076671211634,2569.491959547659
2014,22.5,"SAR, TI",0.04,ISSCC,7.681063122923589,1620000000.0,0.093,0.0066492920554496165,0.83,1013.4571034064344,279.7290274647485,6551.83132831337
2014,22.6,Folding Flash,0.04,ISSCC,5.920265780730897,2200000000.0,0.0274,0.0026645891723434106,0.052,220.21398118540583,205.66022172868534,1889.0717009005668
2014,29.3,Pipe,0.065,ISSCC,11.003322259136212,1000000000.0,1.2,0.04105443197203446,18.0,16421.772788813785,584.5897470058376,8768.846205087564
2015,3.6,"SAR, TI",0.065,ISSCC,4.74,10000000000.0,0.079,0.005344562684341564,0.38,21.37825073736626,295.627555202798,142200.59617349776
2015,15.4,SAR,0.065,ISSCC,9.1,80000.0,1.06e-07,8.779968205097311e-07,0.26,54874801.28185819,2.414587331613809,0.03790446528118281
2015,15.6,Pipe,0.065,ISSCC,10.621262458471762,250000000.0,0.0497,0.007875689689759777,0.53,50404.41401446257,126.21116869198524,84.11961696020143
2015,15.7,SAR,0.04,ISSCC,12.066445182724253,35000000.0,0.0545,0.003002340751303793,0.236,980356.1636910344,363.0500633636131,1.9258307030902857
2015,15.8,Pipe,0.18,ISSCC,10.338870431893689,500000000.0,0.55,0.012951203316912106,2.5,20721.92530705937,849.3419283778704,965.1612822475801
2015,21.2,SAR,0.065,ISSCC,9.225913621262459,100000.0,8.8e-08,1.197586062558642e-06,,47903442.502345674,1.4696229816166706,
2015,26.1,"Pipe, SAR",0.065,ISSCC,11.485049833887045,50000000.0,0.001,0.0028664508646004216,0.05,458632.1383360675,6.9772694334280745,0.8721586791785093
2015,26.2,SAR,0.04,ISSCC,10.355481727574752,6400000.0,4.6e-05,0.00016769518354351257,0.0675,1637648.2767921148,5.486144447084157,0.3297411340717017
2015,26.3,"Pipe, TI",0.028,ISSCC,9.2,800000000.0,0.0764,0.009410136924135707,0.23,5881.335577584816,162.37808358355448,312.85410868454477
2015,26.4,"SAR, TI",0.045,ISSCC,9.026578073089702,1600000000.0,0.0173,0.01668863193688665,0.28,2607.5987401385387,20.732676070064258,859.0278732382695
2015,26.5,"SAR, TI",0.065,ISSCC,4.817275747508306,5000000000.0,0.0055,0.002819320812670656,0.09,45.1091330027305,39.01648918620239,15961.29103071916
2015,26.7,"Pipe, SAR, TI",0.028,ISSCC,7.36544850498339,5000000000.0,0.15,0.016490010474833033,0.45,263.84016759732856,181.92832591456408,13644.624443592305
2015,26.7,"SAR, TI",0.045,ISSCC,8.21262458471761,1700000000.0,0.0154,0.010086146226615066,0.057,1396.0063981474138,30.53693582066632,326.646067385608
2016,3.2,"SAR, TI",0.028,ISSCC,5.8500000000000005,16000000000.0,0.32,0.01845760947426981,0.5933333333333334,28.840014803546577,346.74046002120144,164586.1383567303
2016,27.3,SAR,0.04,ISSCC,5.455149501661131,1000000000.0,0.00126,0.0008773919116650874,0.00058,350.956764666035,28.721486561434347,13.221001750501523
2016,27.4,"Single-slope, SAR",0.028,ISSCC,10.410299003322262,100000000.0,0.00035,0.002721712572758601,0.0047,108868.50291034403,2.5719100797278998,0.34537078213488936
2016,27.5,"Pipe, TI",0.065,ISSCC,8.926910299003323,4000000000.0,2.2,0.03893657579084875,12.0,973.4143947712188,1130.0428737326538,98621.92352575887
2016,27.6,"Pipe, TI",0.016,ISSCC,9.00996677740864,4000000000.0,0.3,0.041243949547714855,0.24,1031.0987386928714,145.47588351252926,1862.0913089603744
2016,27.7,"SAR, TI",0.04,ISSCC,8.11295681063123,2600000000.0,0.0184,0.01439616107308294,0.825,851.8438504782805,25.562370282732097,7747.898862325919
2016,27.8,"Pipe, SAR, TI",0.028,ISSCC,9.3421926910299,600000000.0,0.0265,0.007788637141555007,0.076,8654.041268394452,68.04784847046876,70.25619374158585
2017,16.1,"Pipe, SAR, TI",0.016,ISSCC,9.225913621262459,4000000000.0,0.513,0.04790344250234568,1.04,1197.586062558642,214.18084930947498,6947.308640369715
2017,16.4,SAR,0.028,ISSCC,6.36046511627907,2400000000.0,0.005,0.003943955660160884,0.0043,273.88580973339475,25.355254626752256,125.59978931907996
2017,16.5,"SAR, TI",0.028,ISSCC,7.84717607973422,8000000000.0,0.3,0.03684303205270744,0.184,230.2689503294215,162.85304617210747,6392.524905742458
2017,16.7,"Pipe, TI",0.028,ISSCC,8.843853820598008,10000000000.0,2.9,0.09189571748957957,7.4,367.58286995831827,631.1501948562169,161052.11868744844
2017,21.6,SAR,0.18,ISSCC,7.730897009966778,1000.0,2.7e-09,4.248756960314108e-09,,1699502784.1256433,12.709599655709143,
2017,28.4,"Pipe, SAR",0.065,ISSCC,10.255813953488373,330000000.0,0.00623,0.008069591781113081,0.08,29640.373851655026,15.440681930358226,21.59217030132919
2017,28.5,"Pipe, SAR",0.014,ISSCC,8.029900332225914,1500000000.0,0.00692,0.007840831427298372,0.0016,1393.9255870752659,17.651189326447103,9.182699649596758
2017,28.6,SAR,0.065,ISSCC,11.46843853820598,75000000.0,0.0249,0.004250453432768505,0.34,302254.4663302048,117.16397035683578,8.999039891865399
2017,28.7,"Pipe, SAR",0.028,ISSCC,9.857142857142858,160000000.0,0.0019,0.0029678753030599704,0.097,46373.05161031203,12.80377243640285,16.733856691618715
2017,29.2,"SAR, TI",0.02,ISSCC,5.949999999999999,64000000000.0,0.95,0.0791295040655233,,7.72749063139876,240.11271426985084,
2018,14.6,SAR,0.09,ISSCC,11.928571428571427,270000.0,6.38e-07,2.1049974072350063e-05,0.059,115500543.60685907,0.6061765186096233,0.004086560852965284
2018,14.7,"SAR, Pipe",0.18,ISSCC,16.568106312292358,1000000.0,0.0197,0.0019432423514693428,4.0,777296940.5877371,202.75391780242177,0.04116830818323285
2018,22.1,"SAR, TI",0.014,ISSCC,5.388704318936878,72000000000.0,0.235,0.060328722626978935,0.1475,4.654994029859486,77.90650614402642,253491.1951402909
2019,3.1,"Pipe, TI",0.016,ISSCC,9.956810631229237,3200000000.0,0.0613,0.06360315148588996,0.194,2484.4981049175763,19.275774413033325,624.6734489062884
2019,3.2,"Pipe, SAR",0.028,ISSCC,9.674750830564786,1000000000.0,0.0076,0.016346327516704433,0.0091,6538.531006681774,9.298724734633518,11.133999353311184
2019,3.3,"Pipe, SAR, TI",0.028,ISSCC,9.425249169435217,5000000000.0,0.1586,0.06875158527834477,1.8079999999999998,1100.0253644535164,46.13711796110554,13148.787716531968
2019,3.4,"Pipe, SAR",0.04,ISSCC,11.617940199335548,2000000.0,2.52e-05,0.00012572118884988646,0.01,12572118.884988645,4.008870776761312,0.006363286947240179
2019,3.5,"Pipe, SAR",0.065,ISSCC,11.501661129568106,20000000.0,8.2e-05,0.0011598584512170548,0.053,1159858.4512170549,1.4139656423412068,0.36556184899553146
2019,3.6,Pipe,0.016,ISSCC,9.70764119601329,600000000.0,0.006,0.01003396156632153,,11148.846184801703,11.959384058513214,
2019,3.7,"SAR, Pipe",0.18,ISSCC,14.325581395348838,15000000.0,0.0098,0.006159578012656308,16.0,10950360.911388993,31.82036165420288,11.689112444401058
2019,6.3,"SAR, TI",0.007,ISSCC,5.023255813953488,30000000000.0,0.0535,0.0195120062437162,,8.672002774984977,54.83803083266188,
2019,11.1,SAR,0.18,ISSCC,9.151162790697676,20000000.0,0.00123,0.0002274230536221447,0.028,227423.05362214468,108.16845349755977,0.9849485196525768
2019,20.1,"VCO, TI",0.028,ISSCC,7.215946843853822,5000000000.0,0.0227,0.01486676399215018,0.023,237.86822387440287,30.537916673710377,773.5375368891395
2020,16.1,"Pipe, TI",0.016,ISSCC,7.681063122923589,18000000000.0,1.3,0.07388102283832906,2.6,91.2111393065791,351.91716358468364,228042.322002875
2020,16.2,"TI, TDC",0.065,ISSCC,6.368770764119603,10000000000.0,0.0508,0.016528027667411353,0.095,66.1121106696454,61.47133949946539,11495.624512695296
2020,16.3,Pipe,0.028,ISSCC,5.382059800664452,3300000000.0,0.0055,0.0027523608642705936,0.0166,101.09681778771693,39.965689611398844,1313.5922861474571
2020,16.4,"Pipe, SAR",0.028,ISSCC,11.617940199335548,100000000.0,0.0007,0.0062860594424943225,0.018,251442.37769977291,2.2271504315340627,0.5726958252516161
2020,16.5,SAR,0.04,ISSCC,11.169435215946844,40000000.0,0.000591,0.0018425743519078425,0.005,460643.5879769607,6.414937876325755,0.08683503047479871
2020,16.7,"VCO, TDC",0.028,ISSCC,12.365448504983389,80000000.0,0.0175,0.00844288536311451,0.023000000000000003,527680.3351946567,41.45502218105304,0.3486959580029148
2020,26.8,SAR,0.35,ISSCC,8.7,25000.0,8.171908909260807e-07,2.079366134671962e-07,,133079432.61900556,78.59999999999997,
2021,8.6,"SAR, TI",0.007,ISSCC,5.538205980066446,100000000000.0,0.31134430406629754,0.09293859822874556,,3.7175439291498225,66.99999999999999,
2021,10.5,"Pipe, SDCT",0.007,ISSCC,8.893687707641197,600000000.0,0.013,0.005707527571379241,0.037,6341.69730153249,45.553875430017456,46.67520159444865
2021,13.4,SAR,0.04,ISSCC,5.255813953488372,900000000.0,0.0007,0.0006877492995266826,0.045,339.6292837168803,20.356254829535946,1059.979269337979
2021,27.2,SAR,0.18,ISSCC,14.102990033222591,6000.0,4.68e-07,2.11156412389072e-06,0.348,23461823598.785778,4.432733012508981,0.00011866085295024043
2021,27.4,"Pipe, SAR",0.04,ISSCC,12.282392026578073,40000000.0,0.000821,0.00398527601550431,0.056,996319.0038760775,4.120166316239996,0.4496551789708935
2022,6.1,"SAR, TI",0.005,ISSCC,4.5,112000000000.0,0.18911999999999998,0.05068541407545173,,1.6162440712835373,74.62501922879456,
2022,10.1,Time-based,0.014,ISSCC,6.485049833887044,5000000000.0,0.0074,0.008957658951876312,0.00285,143.322543230021,16.522174018357692,159.0817430821602
2022,10.2,"Pipe, SAR",0.028,ISSCC,11.750830564784053,130000000.0,0.00082,0.008960367495450589,0.013,212079.70403433347,1.8302820736232865,0.49038167265248306
2022,10.3,"Pipe, SAR",0.028,ISSCC,10.787375415282392,200000000.0,0.0013,0.00706941644489023,0.004,70694.1644489023,3.677814173586107,0.45265405213367477
2022,10.4,"Pipe, SAR",0.022,ISSCC,9.75747508305648,260000000.0,0.00097,0.004500865401853404,0.048,26632.339655937296,4.310282194177883,14.41856047800865
2022,10.5,SAR,0.18,ISSCC,17.19933554817276,2000000.0,0.0085,0.006019714535655392,0.783,601971453.5655392,28.240541805275388,0.010405809051073234
2022,32.2,"SAR, Single-slope",0.18,ISSCC,8.395348837209303,24000000.0,0.00082,0.00016161924045943763,0.01,112235.58365238724,101.47306690329353,0.7127864211743546
2023,10.1,"Pipe, TI",0.007,ISSCC,9.700996677740864,1800000000.0,0.00755,0.029963565350936174,0.0243,3699.205598881009,5.039453690890033,52.551823574987296
2023,10.2,"Pipe, Time-based",0.028,ISSCC,8.245847176079735,2600000000.0,0.0139,0.015785221607441925,0.0059,934.0367815054394,17.611409387432175,50.53334187110396
2023,10.3,"Pipe, Time-based",0.028,ISSCC,9.740863787375416,2000000000.0,0.027,0.03422568705306585,0.03375,3422.568705306585,15.777623372841193,78.88811686420597
2023,10.4,"Pipe, SAR",0.18,ISSCC,14.87375415282392,12000000.0,0.00943,0.007205388297264271,0.6,20014967.492400754,26.174855846645666,0.2398205244061703
2023,17.1,"SAR, TI",0.028,ISSCC,8.312292358803987,2800000000.0,0.01805,0.017800711425925483,0.0097,908.1995625472186,20.280088326932198,85.44377601587477
2023,17.2,Time-based,0.005,ISSCC,6.235880398671097,1250000000.0,0.0019,0.0018842002541814837,0.000313,482.3552650704598,20.167707713481654,5.191194501907696
2023,17.4,"SAR, TI",0.007,ISSCC,7.4318936877076425,24000000000.0,0.75,0.08288275184935982,0.9,57.55746656205543,180.97854698722648,125092.37167757095
2023,17.5,"Pipe, SAR, TI",0.028,ISSCC,10.089700996677742,1000000000.0,0.0106,0.021793784034673806,0.016,8717.513613869522,9.727544315512581,14.683085759264273
2023,17.6,"SAR, TI",0.028,ISSCC,6.074750830564785,4500000000.0,0.00656,0.006066311757293283,0.029,119.82838039097844,21.627638876663976,1936.1022759635553
2023,17.7,Subranging,0.028,ISSCC,7.332225913621263,2700000000.0,0.003,0.008701892117961343,0.018,477.4700750596072,6.895052154939454,301.58958125705175
2023,17.8,Time-based,0.028,ISSCC,5.754152823920267,10000000000.0,0.0317,0.010794501606468946,0.009,43.178006425875786,58.7336055997301,1667.5156163961226
2023,18.2,"Time-based, TI",0.022,ISSCC,4.8156146179401995,40000000000.0,0.084,0.02252861195436781,0.138,5.632152988591953,74.57183795445883,196017.40262314887
2024,3.9,SAR,0.003,ISSCC,10.172757475083058,2000000.0,0.00034,4.617055870594245e-05,0.027,4617055.870594244,147.2800024645315,0.0467830596063806
2024,9.1,"SAR, TI",0.022,ISSCC,11.451827242524917,200000000.0,0.002,0.011204784197146184,0.019,112047.84197146184,3.5699036497452443,1.356563386903193
2024,9.2,"Pipe, SAR",0.008,ISSCC,10.13953488372093,400000000.0,0.00208,0.009023896989664068,0.0168,22559.742474160164,4.609981701658215,5.957514814450617
2024,9.4,"Pipe, SAR",0.022,ISSCC,11.983388704318937,50000000.0,0.00036,0.004049108830162283,0.037,647857.4128259652,1.7781690495366196,0.4568906585614926
2024,9.8,"Pipe, SAR",0.04,ISSCC,14.990033222591363,40000000.0,0.05,0.02603392341845915,0.9,6508480.854614788,38.411421280088646,1.106248932866553
2024,9.9,SAR,0.065,ISSCC,11.435215946843853,2000000.0,1.51e-05,0.00011076511384943204,0.0372,11076511.384943204,2.7264902233615005,0.026867665247429885
2024,18.1,"SAR, TI",0.016,ISSCC,6.219269102990035,105000000000.0,0.698,0.15646090783887265,,5.676586225446627,89.2235651244997,
2024,18.4,"SAR, TI",0.005,ISSCC,5.704318936877077,200000000000.0,0.4,0.20856003745856708,,2.085600374585671,38.35825931700504,
2024,22.1,"Pipe, TI",0.028,ISSCC,8.69435215946844,12000000000.0,0.1798,0.09941960528590046,0.24,276.16557023861236,36.169928352250054,6952.351078163303
2024,22.3,"Time-based, TI",0.022,ISSCC,5.073089700996677,40000000000.0,0.0661,0.02693035991743389,0.103,6.7325899793584725,49.089577861311014,122389.74934257267
2024,22.4,"SAR, TI",0.028,ISSCC,7.0664451827242525,4800000000.0,0.0077,0.01286717464844482,0.015,223.38844875772259,11.968439397736246,537.1808643970969
2024,22.5,"Single-slope, TI",0.016,ISSCC,4.5083056478405314,42000000000.0,0.096,0.01911677002791618,0.07,4.334868487055823,100.43537675016374,129185.00334489813
2025,7.5,"Time-based, TI",0.005,ISSCC,5.42358803986711,52000000000.0,0.0576,0.04463710534309341,0.028551,6.603122092173582,25.808125126963372,34590.90969569121
2025,15.5,Event-based,0.065,ISSCC,13.32890365448505,40000.0,7.1e-06,8.231704964096276e-06,,2057926241.024069,17.25037530127145,
2025,18.6,"Pipe, SAR",0.022,ISSCC,12.897009966777409,16000000.0,0.00162,0.0024408260667468764,0.06,3813790.729291994,13.274194520211184,0.1258590295249653
2025,18.8,SAR,0.04,ISSCC,6.4750830564784065,800000000.0,0.00289,0.0014233581980091735,0.0056,889.5988737557334,40.60818989966395,50.35977598629606
2025,24.1,Pipe,0.028,ISSCC,9.475083056478406,3000000000.0,0.0325,0.042700745940275175,0.04,1897.8109306788967,15.22221651371487,168.6153213826878
2025,24.2,Pipe,0.028,ISSCC,11.03654485049834,1000000000.0,0.0153,0.0420108089370932,0.0219,16804.32357483728,7.283839748437195,10.425888267370887
2025,24.3,"Time-based, TI",0.028,ISSCC,7.3156146179401995,2200000000.0,0.0069,0.007009259084807671,0.004,579.2776103146834,19.68824355474465,55.241216698529925
2025,24.4,Time-based,0.028,ISSCC,7.897009966777409,3000000000.0,0.0229,0.014301715234844978,0.032,635.6317882153323,32.024130845796726,402.7488944798889
2025,24.5,"Pipe, SAR, TI",0.016,ISSCC,6.6677740863787385,72000000000.0,0.3933,0.1464072207204605,0.282,11.296853450652815,53.726858288081154,199701.6257539954
2025,24.6,"Pipe, SAR, TI",0.004,ISSCC,7.514950166112958,16000000000.0,0.57,0.05852957818741031,0.43,91.45246591782862,194.77331552770588,37615.169426824315
2025,24.7,"Pipe, TI",0.028,ISSCC,6.634551495016613,10000000000.0,0.0219,0.01987142461189482,0.009,79.4856984475793,22.04170101311296,905.8233293060122
2025,24.8,"SAR, TI",0.016,ISSCC,7.697674418604652,12000000000.0,0.16,0.04982440700557273,0.25,138.40113057103537,64.22555113685725,14450.74900579288
2026,11.1,"Pipe, SAR, Time-based",0.028,ISSCC,10.837209302325581,400000000.0,0.00459,0.014635752486633605,0.016,36589.38121658401,6.272311593396936,3.4982827187573324
2026,11.3,"Pipe, SAR",0.028,ISSCC,10.23920265780731,500000000.0,0.00269,0.012086682993278718,0.011,19338.69278924595,4.451179867124639,4.550462689439686
2026,11.4,"Pipe, SAR",0.028,ISSCC,10.920265780730897,500000000.0,0.0108,0.01937883034431571,0.033,31006.12855090514,11.14618354989408,8.514445767280199
2026,11.5,"Single-slope, TI",0.005,ISSCC,3.8106312292358804,175000000000.0,0.378,0.04911140363997887,0.0625,0.6414550679507445,153.93573467010057,779477.8231269561
2026,11.6,"SAR, Time-based, TI",0.012,ISSCC,5.853820598006645,20000000000.0,0.135,0.02313319296747601,0.23,23.133192967476013,116.71540559904768,79539.387519351
2026,11.7,"Pipe, TI",0.005,ISSCC,8.428571428571429,12000000000.0,1.3,0.08269210783533198,1.032,229.70029954258882,314.4193645634819,35942.48686849993
2026,23.2,"SAR, TI",0.005,ISSCC,4.857142857142858,71400000000.0,0.1549,0.04138794856220349,,3.2474125777529435,74.85270731270722,
1997,3.4,"Folding, TI",Bipolar,VLSI,3.7000000000000006,8000000000.0,12.5,0.002079366134671964,29.68,12.996038341699775,120228.94661571443,18270183.09403855
1998,14.2,Pipe,0.6,VLSI,9.425249169435217,14300000.0,0.036,0.00019662953389606606,5.75,384624.2533054253,3661.708318855985,119.59724225573466
1998,14.3,"Two-Step, Pipe",0.25 BiCMOS,VLSI,6.900332225913622,100000000.0,0.18,0.0002389114563770965,3.3,9556.458255083859,15068.343957176252,2762.5297254823136
1999,8.2,Pipe,Bipolar,VLSI,7.182724252491695,500000000.0,0.95,0.0014528321791516838,5.5,2324.531486642694,13077.904160337499,18928.545495225328
1999,8.3,Flash,0.35,VLSI,5.2724252491694354,50000000.0,0.02,3.86507699597855e-05,4.8,6184.12319356568,10349.082318830471,6209.4493912982825
1999,8.4,"Pipe, Folding",0.5,VLSI,6.73421926910299,100000000.0,0.165,0.00021292761669058037,1.68,8517.104667623214,15498.224473133776,1578.0010372645297
2000,16.1,Pipe,0.6 BiCMOS,VLSI,11.003322259136212,105000000.0,0.85,0.004310715357063618,,156397.8360839408,3943.6609917060473,
2000,16.2,Folding,0.35,VLSI,6.385382059800666,125000000.0,0.11,0.00020899290487520563,0.8,5350.218364805264,10526.673148610807,1196.2128577966828
2001,19.2,Folding,0.18,VLSI,7.182724252491695,30000000.0,0.018,8.716993074910102e-05,0.96,38742.191444044896,4129.864471685527,198.23349464090526
2001,19.3,Pipe,0.35,VLSI,10.837209302325581,51000000.0,0.6,0.0018660584420457846,,286975.53895360016,6430.666762421566,
2002,23.1,Flash,0.18,VLSI,4.857142857142858,400000000.0,0.07,0.00023186525805156017,0.2688,579.6631451289004,6037.98952790366,3709.7407659440087
2002,23.2,Folding,0.12,VLSI,8.83,100000000.0,0.18,0.000910174905514568,0.32,36406.99622058272,3955.283735234095,70.31615529305058
2003,6.1,Pipe,0.18,VLSI,8.843853820598008,1000000.0,0.009,9.189571748957957e-06,1.44,3675828.6995831826,19587.419840365346,3.1339871744584564
2004,6.1,Algorithmic,0.13,VLSI,12.564784053156147,500000.0,0.006,6.058664291287966e-05,0.5,96938628.66060746,1980.634579350329,0.04126322040313186
2004,25.1,Flash,0.13,VLSI,4.691029900332226,4000000000.0,0.99,0.002066477578720167,0.5,51.66193946800417,9581.52181465368,77426.43890629239
2004,25.2,Folding,0.18,VLSI,6.352159468438539,600000000.0,0.207,0.0009803288492179947,0.5,1089.2542769088832,4223.0726998419605,3672.237130297357
2004,25.3,Pipe,0.34 BiCMOS,VLSI,9.74,180000000.0,1.2,0.0030784681061807413,8.0,38005.77908865113,7796.085316529483,1683.954428370368
2004,25.4,"Pipe, TI, SwOpAmp",0.18,VLSI,9.209302325581397,50000000.0,0.029,0.0005919380249982278,1.3,94710.08399971646,979.8323059271895,109.80879290563331
2004,25.5,Algorithmic,0.18,VLSI,8.843853820598008,4000000.0,0.012,3.6758286995831827e-05,1.4,918957.1748957956,6529.13994678845,12.187727900671774
2005,21.1,"Pipe, TI",0.18,VLSI,3.4451827242524917,6000000000.0,0.78,0.0013070270826109503,2.88,14.52252314012167,11935.483363387579,1586501.173225672
2005,21.2,Pipe,0.18,VLSI,9.475083056478406,10000000.0,0.081,0.00014233581980091725,1.9,569343.279203669,11381.534193331425,26.69742588559223
2005,21.2,Pipe,0.18,VLSI,9.093023255813954,80000000.0,0.094,0.0008737611563132094,1.9,54610.07226957558,2151.6177349111786,278.33693251616955
2005,21.3,Pipe,0.18,VLSI,11.401993355481729,20000000.0,0.0337,0.0010824354366076182,1.15,1082435.4366076181,622.669932270819,8.499352191233731
2006,6.2,Algorithmic,0.13,VLSI,9.674418604651164,41670.0,3.2e-05,6.809946291289968e-07,0.055,156876061.37749368,939.8018319447988,0.00280476190016793
2006,6.3,Algorithmic,0.13,VLSI,9.00996677740864,10000000.0,0.01,0.00010310987386928713,0.19,412439.49547714856,1939.6784468337235,3.6853890489840744
2006,16.1,Pipe,0.18,VLSI,5.305647840531562,800000000.0,0.105,0.0006328184448034875,0.5,395.51152800217966,3318.4873437943547,10113.485238230416
2006,16.2,"Pipe, SwOpAmp",0.18,VLSI,6.601328903654486,100000000.0,0.03,0.00019419051205084818,2.04,7767.620482033927,3089.7493068193353,2101.0295286371484
2006,16.2,"Pipe, SwOpAmp",0.18,VLSI,7.099667774086379,40000000.0,0.03,0.00010972433217527816,2.04,27431.08304381954,5468.249276209175,594.9455212515584
